user_id,session_id,event_time,device_type,location,page_name,event_type,event_value,duration_on_page,referrer_page,next_page,conversion_flag,funnel_stage,intent_label,recommendation_shown,recommendation_clicked,score_intent_probability,cluster_id,total_users,conversion_rate,avg_session_duration,dropoff_rate,persona_name,persona_avg_age,persona_conversion,device_mix,journey_step_count,journey_avg_dwell,journey_dropoff_rate,ab_test_control_rate,ab_test_variant_rate,ab_test_p_value,ab_test_uplift,insight_title,insight_metric,insight_description,insight_suggested_action
192310.0,S5502,2025-10-09 04:11:51,tablet,"Delhi, IN",Loan_Offers_Page,click,Apply Now,35.2,Loan_Apply_Page,Loan_Apply_Page,1,Success,Upgrade,Credit Card Offer,1,0.87,C3,4000,0.51,33.65,0.18,Professional,35,0.35,Desktop,6,9.5,0.25,0.32,0.42,0.04,0.07,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
478796.0,S5506,2025-10-09 03:48:51,desktop,"Delhi, IN",Loan_Offers_Page,submit,Apply Now,15.8,Loan_Apply_Page,Success_Page,1,Apply_Loan,Query_Info,Personal Loan Banner,1,0.81,C4,4000,0.37,25.05,0.19,Senior,22,0.12,Desktop,5,12.4,0.25,0.35,0.38,0.04,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-05 12:39:51,mobile,"Delhi, IN",Success_Page,click,Submit Application,15.8,Loan_Offers_Page,Payment_Page,0,Offer_View,Apply_Loan,Insurance Plan,0,0.92,C4,4000,0.49,23.69,0.21,Senior,35,0.42,Tablet,4,9.5,0.25,0.32,0.38,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
878625.0,S5502,2025-10-05 05:03:51,tablet,"Chennai, IN",Success_Page,view,Apply Now,28.9,Loan_Apply_Page,Success_Page,1,Apply_Loan,Renewal,Insurance Plan,1,0.87,C5,4000,0.49,25.04,0.22,Senior,35,0.12,Mobile,3,15.2,0.25,0.32,0.42,0.08,0.06,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-06 16:36:51,tablet,"Mumbai, IN",Loan_Apply_Page,view,Confirmation,24.5,Loan_Offers_Page,Success_Page,1,Apply_Loan,Renewal,Insurance Plan,1,0.92,C5,4000,0.36,22.82,0.18,Professional,22,0.42,Tablet,5,18.3,0.1,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-04 22:08:51,desktop,"Chennai, IN",Home_Page,click,Submit Application,15.8,Home_Page,Logout_Page,0,Offer_View,Purchase,Personal Loan Banner,0,0.65,C1,4000,0.39,31.25,0.19,Business,35,0.12,Desktop,5,15.2,0.25,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5506,2025-10-09 15:35:51,mobile,"Delhi, IN",Loan_Offers_Page,view,Payment,24.5,Loan_Apply_Page,Success_Page,1,Success,Query_Info,Insurance Plan,1,0.65,C1,4000,0.52,22.55,0.22,Senior,22,0.12,Desktop,6,12.4,0.1,0.32,0.42,0.04,0.07,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-02 20:59:51,tablet,"Delhi, IN",Home_Page,submit,Payment,15.8,Loan_Apply_Page,Payment_Page,1,Apply_Loan,Renewal,Insurance Plan,1,0.92,C5,4000,0.51,30.62,0.17,Business,35,0.42,Mobile,5,9.5,0.25,0.32,0.42,0.08,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-09 06:35:51,tablet,"Mumbai, IN",Loan_Offers_Page,click,Payment,15.8,Loan_Offers_Page,Loan_Apply_Page,1,Offer_View,Renewal,Personal Loan Banner,0,0.65,C2,4000,0.44,22.93,0.2,Senior,22,0.42,Mobile,5,9.5,0.2,0.35,0.38,0.04,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-09 06:17:51,desktop,"Mumbai, IN",Payment_Page,view,Confirmation,35.2,Loan_Offers_Page,Loan_Apply_Page,0,Success,Renewal,Credit Card Offer,0,0.87,C3,4000,0.45,22.95,0.14,Business,45,0.18,Tablet,4,9.5,0.1,0.32,0.42,0.04,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
223433.0,S5506,2025-10-05 14:32:51,mobile,"Mumbai, IN",Payment_Page,click,Confirmation,24.5,Loan_Offers_Page,Loan_Apply_Page,0,Offer_View,Purchase,Insurance Plan,1,0.87,C2,4000,0.37,20.12,0.22,Student,22,0.35,Desktop,4,15.2,0.25,0.35,0.38,0.08,0.06,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
395013.0,S5502,2025-10-07 10:34:51,desktop,"Mumbai, IN",Success_Page,click,Apply Now,28.9,Home_Page,Logout_Page,1,Success,Upgrade,Personal Loan Banner,0,0.65,C1,4000,0.54,26.86,0.19,Business,30,0.42,Desktop,3,18.3,0.2,0.35,0.38,0.04,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-09 07:07:51,tablet,"Bangalore, IN",Home_Page,view,Payment,35.2,Loan_Offers_Page,Logout_Page,1,Offer_View,Query_Info,Insurance Plan,0,0.81,C4,4000,0.54,24.96,0.2,Student,45,0.35,Tablet,3,15.2,0.1,0.32,0.42,0.08,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-03 12:35:51,mobile,"Bangalore, IN",Loan_Offers_Page,click,Submit Application,28.9,Loan_Offers_Page,Success_Page,0,Apply_Loan,Renewal,Personal Loan Banner,0,0.87,C5,4000,0.47,34.67,0.14,Business,22,0.35,Tablet,4,9.5,0.15,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5505,2025-10-05 06:29:51,desktop,"Chennai, IN",Payment_Page,submit,Payment,28.9,Loan_Offers_Page,Loan_Apply_Page,0,Payment,Upgrade,Credit Card Offer,0,0.65,C2,4000,0.45,30.23,0.14,Business,30,0.18,Mobile,4,15.2,0.1,0.35,0.42,0.08,0.06,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-09 16:11:51,tablet,"Bangalore, IN",Home_Page,submit,Apply Now,35.2,Loan_Offers_Page,Payment_Page,0,Payment,Upgrade,Credit Card Offer,1,0.81,C5,4000,0.41,32.27,0.14,Senior,35,0.35,Desktop,5,12.4,0.25,0.35,0.38,0.08,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-06 20:23:51,tablet,"Delhi, IN",Success_Page,view,Apply Now,24.5,Loan_Offers_Page,Loan_Apply_Page,1,Apply_Loan,Query_Info,Insurance Plan,0,0.75,C2,4000,0.44,20.97,0.14,Senior,30,0.42,Mobile,3,9.5,0.25,0.35,0.42,0.08,0.07,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-04 22:02:51,desktop,"Bangalore, IN",Payment_Page,submit,Payment,15.8,Loan_Apply_Page,Logout_Page,0,Success,Purchase,Personal Loan Banner,0,0.65,C2,4000,0.5,33.47,0.22,Senior,22,0.12,Tablet,6,12.4,0.15,0.35,0.42,0.08,0.06,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5505,2025-10-09 15:23:51,tablet,"Chennai, IN",Home_Page,click,View Loan Details,28.9,Home_Page,Payment_Page,0,Offer_View,Renewal,Personal Loan Banner,1,0.87,C5,4000,0.47,25.53,0.24,Business,30,0.42,Desktop,6,18.3,0.25,0.35,0.42,0.08,0.07,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
662593.0,S5506,2025-10-03 23:44:51,tablet,"Bangalore, IN",Payment_Page,view,Submit Application,24.5,Loan_Offers_Page,Logout_Page,0,Apply_Loan,Apply_Loan,Credit Card Offer,0,0.92,C3,4000,0.36,23.27,0.23,Professional,35,0.12,Mobile,6,12.4,0.1,0.35,0.42,0.04,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-07 14:49:51,tablet,"Pune, IN",Home_Page,view,Confirmation,15.8,Home_Page,Loan_Apply_Page,1,Apply_Loan,Apply_Loan,Credit Card Offer,0,0.92,C4,4000,0.45,32.06,0.13,Senior,45,0.12,Mobile,4,12.4,0.25,0.32,0.42,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
498489.0,S5502,2025-10-08 06:13:51,mobile,"Bangalore, IN",Payment_Page,view,View Loan Details,15.8,Loan_Offers_Page,Loan_Apply_Page,0,Offer_View,Purchase,Credit Card Offer,0,0.87,C2,4000,0.42,24.98,0.24,Student,30,0.42,Mobile,3,18.3,0.1,0.32,0.38,0.04,0.06,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5504,2025-10-03 14:48:51,desktop,"Bangalore, IN",Payment_Page,submit,Submit Application,15.8,Home_Page,Payment_Page,0,Apply_Loan,Purchase,Credit Card Offer,1,0.92,C5,4000,0.44,30.5,0.22,Student,22,0.18,Mobile,5,12.4,0.1,0.35,0.42,0.04,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-06 23:41:51,mobile,"Chennai, IN",Success_Page,view,View Loan Details,15.8,Home_Page,Payment_Page,1,Payment,Renewal,Insurance Plan,1,0.87,C4,4000,0.42,24.27,0.22,Professional,22,0.12,Mobile,4,9.5,0.15,0.32,0.42,0.08,0.07,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5504,2025-10-05 18:23:51,mobile,"Mumbai, IN",Loan_Apply_Page,submit,Submit Application,28.9,Loan_Apply_Page,Payment_Page,1,Success,Apply_Loan,Insurance Plan,0,0.75,C3,4000,0.41,28.45,0.16,Student,45,0.42,Tablet,4,9.5,0.1,0.32,0.38,0.08,0.07,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5502,2025-10-03 19:04:51,desktop,"Pune, IN",Payment_Page,view,Apply Now,12.0,Loan_Offers_Page,Success_Page,1,Payment,Renewal,Personal Loan Banner,0,0.65,C4,4000,0.37,22.53,0.17,Student,35,0.18,Desktop,4,18.3,0.15,0.35,0.38,0.04,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5505,2025-10-05 20:13:51,mobile,"Bangalore, IN",Loan_Apply_Page,click,View Loan Details,35.2,Loan_Apply_Page,Loan_Apply_Page,1,Apply_Loan,Upgrade,Insurance Plan,0,0.81,C1,4000,0.46,25.21,0.23,Student,45,0.12,Desktop,6,18.3,0.15,0.35,0.38,0.04,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5505,2025-10-08 12:29:51,mobile,"Pune, IN",Loan_Apply_Page,submit,Confirmation,15.8,Home_Page,Logout_Page,1,Payment,Upgrade,Personal Loan Banner,0,0.81,C2,4000,0.46,26.28,0.24,Professional,22,0.18,Mobile,4,18.3,0.25,0.32,0.38,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
292654.0,S5502,2025-10-06 11:28:51,desktop,"Delhi, IN",Loan_Offers_Page,view,View Loan Details,35.2,Loan_Offers_Page,Loan_Apply_Page,1,Payment,Purchase,Credit Card Offer,1,0.81,C4,4000,0.42,27.35,0.16,Business,30,0.42,Tablet,6,15.2,0.25,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-07 08:58:51,mobile,"Bangalore, IN",Payment_Page,click,Apply Now,15.8,Loan_Offers_Page,Logout_Page,0,Apply_Loan,Upgrade,Personal Loan Banner,0,0.65,C5,4000,0.49,29.09,0.24,Student,30,0.18,Desktop,4,12.4,0.15,0.35,0.42,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5503,2025-10-03 20:56:51,mobile,"Bangalore, IN",Home_Page,submit,Submit Application,15.8,Home_Page,Logout_Page,0,Success,Renewal,Credit Card Offer,0,0.92,C5,4000,0.43,25.64,0.14,Senior,45,0.35,Mobile,6,18.3,0.1,0.32,0.38,0.08,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-07 14:23:51,desktop,"Delhi, IN",Loan_Apply_Page,submit,Confirmation,35.2,Loan_Apply_Page,Logout_Page,1,Offer_View,Renewal,Personal Loan Banner,1,0.81,C2,4000,0.54,22.66,0.17,Senior,22,0.42,Mobile,5,18.3,0.2,0.35,0.38,0.08,0.07,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
29028.0,S5502,2025-10-07 10:19:51,tablet,"Chennai, IN",Payment_Page,view,Confirmation,12.0,Loan_Apply_Page,Loan_Apply_Page,0,Apply_Loan,Query_Info,Personal Loan Banner,0,0.65,C2,4000,0.48,26.76,0.2,Senior,30,0.35,Tablet,6,15.2,0.15,0.35,0.38,0.04,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5505,2025-10-05 23:50:51,mobile,"Bangalore, IN",Success_Page,click,Payment,24.5,Home_Page,Loan_Apply_Page,1,Payment,Upgrade,Personal Loan Banner,1,0.92,C5,4000,0.51,27.76,0.24,Student,45,0.12,Tablet,3,15.2,0.2,0.35,0.42,0.04,0.07,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5505,2025-10-08 04:40:51,mobile,"Delhi, IN",Loan_Apply_Page,view,Submit Application,28.9,Home_Page,Loan_Apply_Page,1,Success,Apply_Loan,Personal Loan Banner,1,0.92,C5,4000,0.49,31.29,0.1,Business,45,0.35,Mobile,5,9.5,0.25,0.35,0.42,0.08,0.07,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5504,2025-10-04 00:22:51,desktop,"Delhi, IN",Home_Page,submit,Submit Application,12.0,Loan_Apply_Page,Success_Page,0,Offer_View,Purchase,Credit Card Offer,0,0.81,C4,4000,0.4,33.81,0.15,Student,35,0.35,Desktop,4,12.4,0.25,0.35,0.42,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
,S5505,2025-10-07 15:17:51,tablet,"Bangalore, IN",Home_Page,submit,Confirmation,12.0,Home_Page,Payment_Page,0,Payment,Purchase,Credit Card Offer,1,0.65,C2,4000,0.36,32.03,0.21,Business,30,0.42,Tablet,3,18.3,0.2,0.32,0.42,0.04,0.06,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
361131.0,S5504,2025-10-05 22:38:51,mobile,"Mumbai, IN",Payment_Page,submit,Apply Now,12.0,Home_Page,Success_Page,1,Success,Query_Info,Credit Card Offer,1,0.87,C4,4000,0.49,33.66,0.2,Business,22,0.18,Mobile,5,15.2,0.15,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-08 11:00:51,tablet,"Delhi, IN",Home_Page,submit,Apply Now,28.9,Loan_Offers_Page,Loan_Apply_Page,1,Success,Renewal,Personal Loan Banner,0,0.81,C1,4000,0.51,24.97,0.13,Student,45,0.42,Mobile,5,18.3,0.1,0.35,0.42,0.04,0.07,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-05 14:47:51,desktop,"Chennai, IN",Success_Page,view,Submit Application,15.8,Home_Page,Success_Page,1,Success,Query_Info,Insurance Plan,1,0.81,C3,4000,0.47,30.07,0.24,Senior,45,0.12,Tablet,3,18.3,0.1,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-04 10:39:51,tablet,"Pune, IN",Loan_Apply_Page,view,Submit Application,12.0,Loan_Apply_Page,Logout_Page,1,Offer_View,Upgrade,Insurance Plan,1,0.92,C3,4000,0.36,30.88,0.21,Senior,35,0.12,Mobile,3,12.4,0.25,0.35,0.42,0.08,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-07 02:53:51,tablet,"Mumbai, IN",Loan_Apply_Page,click,Payment,12.0,Loan_Apply_Page,Loan_Apply_Page,0,Apply_Loan,Apply_Loan,Insurance Plan,1,0.87,C4,4000,0.38,26.89,0.2,Senior,22,0.12,Desktop,3,15.2,0.1,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-03 03:14:51,mobile,"Bangalore, IN",Loan_Apply_Page,view,Payment,35.2,Home_Page,Success_Page,1,Offer_View,Query_Info,Personal Loan Banner,1,0.81,C2,4000,0.46,28.24,0.23,Business,45,0.12,Mobile,5,15.2,0.2,0.32,0.38,0.04,0.06,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5506,2025-10-05 00:37:51,mobile,"Delhi, IN",Home_Page,view,Submit Application,15.8,Loan_Offers_Page,Payment_Page,0,Offer_View,Apply_Loan,Insurance Plan,0,0.87,C3,4000,0.43,21.06,0.19,Business,35,0.12,Mobile,3,12.4,0.1,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5502,2025-10-07 21:37:51,tablet,"Chennai, IN",Payment_Page,view,Submit Application,15.8,Loan_Offers_Page,Logout_Page,0,Payment,Purchase,Personal Loan Banner,0,0.75,C4,4000,0.49,26.61,0.2,Professional,30,0.42,Tablet,6,15.2,0.15,0.32,0.38,0.04,0.07,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5503,2025-10-09 01:01:51,desktop,"Bangalore, IN",Home_Page,view,Confirmation,28.9,Loan_Apply_Page,Success_Page,1,Apply_Loan,Upgrade,Insurance Plan,0,0.92,C4,4000,0.41,22.97,0.18,Professional,22,0.18,Desktop,3,9.5,0.1,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5506,2025-10-07 00:23:51,desktop,"Delhi, IN",Success_Page,view,Confirmation,24.5,Home_Page,Payment_Page,1,Success,Query_Info,Credit Card Offer,0,0.81,C5,4000,0.51,23.98,0.18,Senior,22,0.18,Mobile,4,15.2,0.2,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-09 14:41:51,tablet,"Pune, IN",Success_Page,submit,Confirmation,24.5,Loan_Apply_Page,Payment_Page,0,Offer_View,Apply_Loan,Personal Loan Banner,0,0.92,C2,4000,0.54,21.67,0.23,Student,30,0.35,Desktop,3,15.2,0.1,0.32,0.38,0.08,0.06,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
353984.0,S5503,2025-10-04 03:11:51,desktop,"Pune, IN",Payment_Page,submit,Confirmation,12.0,Loan_Offers_Page,Success_Page,1,Success,Apply_Loan,Personal Loan Banner,0,0.92,C4,4000,0.39,26.79,0.19,Business,45,0.18,Desktop,3,15.2,0.25,0.32,0.42,0.04,0.07,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-05 13:15:51,mobile,"Mumbai, IN",Home_Page,click,Confirmation,24.5,Loan_Offers_Page,Loan_Apply_Page,1,Payment,Query_Info,Insurance Plan,1,0.87,C1,4000,0.4,20.03,0.23,Professional,22,0.42,Tablet,6,15.2,0.2,0.35,0.42,0.04,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5506,2025-10-05 15:19:51,mobile,"Bangalore, IN",Loan_Offers_Page,view,Payment,15.8,Home_Page,Logout_Page,1,Payment,Renewal,Insurance Plan,1,0.75,C2,4000,0.5,26.25,0.21,Student,30,0.18,Desktop,6,18.3,0.15,0.32,0.38,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5502,2025-10-06 01:23:51,desktop,"Delhi, IN",Loan_Offers_Page,view,Payment,12.0,Home_Page,Loan_Apply_Page,0,Apply_Loan,Query_Info,Personal Loan Banner,1,0.75,C4,4000,0.45,22.99,0.23,Business,30,0.42,Mobile,5,12.4,0.15,0.35,0.42,0.04,0.06,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
837825.0,S5502,2025-10-06 22:59:51,tablet,"Mumbai, IN",Payment_Page,view,Submit Application,35.2,Home_Page,Loan_Apply_Page,1,Apply_Loan,Query_Info,Credit Card Offer,1,0.92,C5,4000,0.48,33.03,0.16,Business,22,0.18,Tablet,4,18.3,0.25,0.35,0.42,0.08,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-02 19:40:51,mobile,"Chennai, IN",Success_Page,view,Confirmation,35.2,Loan_Offers_Page,Success_Page,0,Offer_View,Purchase,Credit Card Offer,0,0.87,C5,4000,0.45,28.53,0.18,Business,45,0.42,Mobile,4,12.4,0.2,0.35,0.42,0.08,0.07,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-06 10:17:51,desktop,"Mumbai, IN",Loan_Apply_Page,submit,View Loan Details,35.2,Loan_Offers_Page,Payment_Page,1,Apply_Loan,Apply_Loan,Insurance Plan,0,0.92,C5,4000,0.36,29.4,0.25,Student,45,0.12,Tablet,4,18.3,0.25,0.32,0.38,0.04,0.07,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-07 23:05:51,tablet,"Bangalore, IN",Loan_Apply_Page,submit,Confirmation,28.9,Loan_Apply_Page,Logout_Page,1,Offer_View,Purchase,Personal Loan Banner,0,0.65,C3,4000,0.38,26.27,0.12,Student,22,0.42,Mobile,6,12.4,0.15,0.35,0.38,0.08,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5503,2025-10-05 00:24:51,desktop,"Delhi, IN",Success_Page,submit,View Loan Details,35.2,Loan_Offers_Page,Loan_Apply_Page,0,Success,Renewal,Insurance Plan,1,0.75,C3,4000,0.51,22.55,0.11,Student,45,0.35,Tablet,4,15.2,0.15,0.35,0.42,0.04,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5505,2025-10-05 17:15:51,mobile,"Chennai, IN",Success_Page,submit,Submit Application,12.0,Loan_Offers_Page,Success_Page,1,Offer_View,Purchase,Personal Loan Banner,1,0.65,C4,4000,0.52,26.86,0.12,Professional,22,0.35,Desktop,4,15.2,0.25,0.32,0.38,0.04,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5505,2025-10-06 06:41:51,desktop,"Chennai, IN",Loan_Offers_Page,click,Apply Now,28.9,Home_Page,Loan_Apply_Page,1,Success,Purchase,Credit Card Offer,0,0.65,C3,4000,0.52,23.49,0.2,Senior,22,0.12,Desktop,6,15.2,0.1,0.35,0.42,0.04,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
863647.0,S5505,2025-10-04 03:06:51,desktop,"Chennai, IN",Success_Page,click,Payment,24.5,Loan_Offers_Page,Success_Page,0,Success,Query_Info,Personal Loan Banner,0,0.75,C5,4000,0.46,32.97,0.2,Senior,30,0.12,Tablet,4,12.4,0.25,0.32,0.42,0.08,0.07,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5505,2025-10-06 18:49:51,tablet,"Mumbai, IN",Home_Page,click,Submit Application,24.5,Home_Page,Logout_Page,1,Payment,Query_Info,Insurance Plan,0,0.65,C4,4000,0.41,30.21,0.21,Professional,45,0.35,Tablet,6,9.5,0.2,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5504,2025-10-05 03:30:51,desktop,"Delhi, IN",Success_Page,view,Payment,12.0,Loan_Apply_Page,Success_Page,1,Success,Renewal,Insurance Plan,0,0.87,C1,4000,0.52,23.47,0.18,Senior,22,0.18,Mobile,3,9.5,0.2,0.32,0.42,0.04,0.06,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-03 23:43:51,mobile,"Delhi, IN",Success_Page,submit,Payment,15.8,Loan_Apply_Page,Payment_Page,1,Payment,Apply_Loan,Personal Loan Banner,0,0.75,C2,4000,0.39,23.48,0.12,Business,22,0.42,Mobile,3,18.3,0.15,0.32,0.42,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5504,2025-10-08 15:34:51,tablet,"Delhi, IN",Loan_Offers_Page,submit,Confirmation,28.9,Home_Page,Success_Page,0,Offer_View,Renewal,Insurance Plan,1,0.81,C1,4000,0.42,24.91,0.13,Student,35,0.35,Desktop,5,12.4,0.1,0.35,0.42,0.08,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5504,2025-10-04 07:52:51,tablet,"Bangalore, IN",Success_Page,submit,Apply Now,12.0,Loan_Offers_Page,Payment_Page,1,Payment,Query_Info,Personal Loan Banner,1,0.87,C3,4000,0.52,34.12,0.21,Senior,30,0.42,Mobile,5,18.3,0.1,0.32,0.38,0.04,0.07,Variant B performs better,0.12,Variant B uplift seen in mobile,Optimize Payment UX
992034.0,S5504,2025-10-05 15:30:51,mobile,"Mumbai, IN",Payment_Page,view,Apply Now,28.9,Loan_Apply_Page,Logout_Page,1,Success,Purchase,Insurance Plan,0,0.75,C3,4000,0.47,28.89,0.19,Student,22,0.42,Desktop,5,12.4,0.2,0.35,0.38,0.04,0.07,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
808015.0,S5503,2025-10-04 04:04:51,desktop,"Mumbai, IN",Home_Page,view,View Loan Details,28.9,Loan_Offers_Page,Logout_Page,1,Apply_Loan,Apply_Loan,Personal Loan Banner,0,0.92,C2,4000,0.42,23.65,0.23,Senior,30,0.42,Desktop,3,15.2,0.25,0.32,0.38,0.04,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
